2014-01-26,19:19,50.6399608,13.8245447,"Teplice",1
2014-01-26,19:12,49.3371742,16.7258195,"Rudice",0.5
2014-01-26,19:07,50.0596731,12.9848486,"Toužim",7
2014-01-26,18:56,49.2158467,15.8799192,"Třebíč",0.5
2014-01-26,18:53,49.295688,18.234043,"Kohútka",10
2014-01-26,18:42,49.778159,18.2516123,"Ostrava-Dubina",3
2014-01-26,18:29,50.4945476,15.5160731,"Nová Paka ",1.5
2014-01-26,18:28,49.289642,17.397022,"Kroměříž - Slovan",0.5
2014-01-26,18:23,49.7446959,16.9289283,"Loštice",0.5
2014-01-26,17:34,49.7132821,16.2620636,"Polička",2
2014-01-26,16:53,49.1985,15.6727,"Předín",1
2014-01-26,16:52,49.5999069,18.144043,"Kopřivnice",5
2014-01-26,16:44,49.7474848,13.3776036,"Plzeň",4
2014-01-26,16:40,50.5016448,14.0857035,"Lukavec",0.5
2014-01-26,16:37,49.9659982,15.7373541,"Třibřichy",0.5
2014-01-26,16:26,50.5338588,14.1312228,"Litoměřice",2
2014-01-26,16:03,49.7886887,14.8751425,"Divišov",5
2014-01-26,15:30,50.357155,15.1677022,"Dětenice-Brodek, okr. Jičín",3
2014-01-26,15:21,49.7555743,16.3917146,"Ostrý Kámen",5
2014-01-26,14:42,49.1843564,15.7728695,"Rokytnice nad Rokytnou",1
2014-01-26,14:41,49.5729446,13.3327656,"Přeštice",5
2014-01-26,14:35,50.615632,15.3178204,"Semily II",0.5
2014-01-26,14:30,49.3780214,13.0817104,"Dobříkov",5
2014-01-26,14:22,48.7719373,14.9731317,"České Velenice",5
2014-01-26,14:13,50.0027008,16.2208443,"Choceň",0
2014-01-26,13:37,49.5274959,17.5859774,"Lipník nad Bečvou",0.5
2014-01-26,13:29,49.5094708,16.7704497,"Benešov u Boskovic",3
2014-01-26,13:27,49.3484266,17.689093,"Rusava",0.5
2014-01-26,13:08,50.7934038,15.0278007,"Stráž nad Nisou",2
2014-01-26,12:59,49.793205,13.4935896,"Chrást",4
2014-01-26,12:45,49.590431,17.21796,"Olomouc-Neředín",0.5
2014-01-26,11:37,49.0885056,17.8756446,"Slavičín, sídliště Vlára",0.5
2014-01-26,11:21,50.0588475,13.1118799,"Štědrá",4
2014-01-26,11:17,49.564415,13.19664,"Merklín u Přeštic",5
2014-01-26,09:49,49.60556,16.09071,"Studnice",5
2014-01-26,09:14,49.2383714809809,17.46689445,"Kvasice",0.5
2014-01-26,09:05,49.1761111,18.1144444,"Střelná",1.7
2014-01-26,08:41,50.2938526,13.9895785,"Klobuky",0.5
2014-01-26,08:34,49.8120301,18.2683292,"Ostrava 3",5
2014-01-26,08:20,49.727364,13.365211,"PLZEŇ-Bory",4
2014-01-26,08:18,49.7201099,15.6709507,"Chotěboř",0.5
2014-01-26,07:41,50.376255,13.270647,"Kadaň",3
2014-01-26,07:19,49.4842977,17.9938006,"Krhová u Valašského Meziříčí",4
2014-01-26,05:47,49.303454,14.158029,"Písek",0.5
2014-01-26,02:54,50.0774002,14.7209091,"Úvaly",3.5
2014-01-27,23:59,50.4313889,15.8147144,"Dvůr Králové n.L.",1
2014-01-27,23:00,50.6684708,13.8061341,"Dubí - Bystřice",7
2014-01-27,22:38,49.9600837,14.3198017,"Černošice",7
2014-01-27,22:37,50.1370332,14.1591185,"Hřebeč",7
2014-01-27,22:20,49.2058024,15.8558556,"Borovina",1.5
2014-01-27,22:08,50.7934038,15.0278007,"Stráž nad Nisou",4
2014-01-27,21:56,49.7987803,12.6361921,"Tachov",4
2014-01-27,21:39,49.8691189,15.5800286,"Třemošnice",2
2014-01-27,20:45,49.7711792,17.1213665,"Uničov",1.5
2014-01-27,20:32,50.0378281,15.7808335,"Pardubice",3
2014-01-27,20:32,50.0705118,14.3009196,"Praha - Řepy",6
2014-01-27,20:09,49.1843564,15.7728695,"Rokytnice nad Rokytnou",5
2014-01-27,20:07,50.0596731,12.9848486,"Toužim",13
2014-01-27,19:54,50.0460919,17.3998822,"Světlá  Hora",2
2014-01-27,19:45,50.0179554,12.551025,"Dolní Žandov",5
2014-01-27,19:36,49.1733662,16.5282527,"Brno Bosonohy",1
2014-01-27,19:35,50.4945476,15.5160731,"Nová Paka ",3
2014-01-27,19:34,50.113407,14.501465,"Praha 9",6
2014-01-27,18:55,49.2071423,14.6411695,"Borkovice",6
2014-01-27,18:26,49.1684189,13.8855791,"Volyně",3
2014-01-27,18:26,50.238308,14.5048943,"Kojetice u Prahy",3
2014-01-27,18:01,50.373496,14.153137,"Radešín (Podřipsko)",9
2014-01-27,17:35,50.083197,14.430184,"Praha 5",5
2014-01-27,17:21,49.9536813,16.1607159,"Vysoké Mýto",0.5
2014-01-27,17:20,50.6610266,14.0329968,"Ústí nad Labem",5
2014-01-27,17:16,49.0347332,16.5233983,"Medlov",0.5
2014-01-27,17:16,50.4255524,14.2616777,"Roudnice nad Labem",2
2014-01-27,16:47,49.289642,17.397022,"Kroměříž - Slovan",0.5
2014-01-27,16:36,49.2383714809809,17.46689445,"Kvasice",0.5
2014-01-27,16:35,49.60556,16.09071,"Studnice",7
2014-01-27,16:25,50.5338588,14.1312228,"Litoměřice",7.5
2014-01-27,16:06,49.0466667,16.4511111,"Trboušany",0.5
2014-01-27,15:49,49.5729446,13.3327656,"Přeštice",5
2014-01-27,15:45,50.0027008,16.2208443,"Choceň",0.5
2014-01-27,15:34,49.9659982,15.7373541,"Třibřichy",2
2014-01-27,15:25,49.9937231,16.4973101,"Dolní Dobrouč",0.5
2014-01-27,15:11,50.012708,14.629019,"Praha-Kolovraty",6
2014-01-27,14:56,49.590431,17.21796,"Olomouc-Neředín",0.5
2014-01-27,14:41,50.1108689,14.50214639,"Praha 9 - Vysočany",9.5
2014-01-27,14:17,49.775744,17.7521586,"Vítkov",5
2014-01-27,13:23,49.4141617,14.6577921,"Tábor",5
2014-01-27,13:11,49.0885056,17.8756446,"Slavičín, sídliště Vlára",0.5
2014-01-27,12:30,49.7555743,16.3917146,"Ostrý Kámen",5
2014-01-27,11:59,50.083197,14.430184,"Praha",4.5
2014-01-27,11:45,50.0588475,13.1118799,"Štědrá",8
2014-01-27,11:42,50.0361977,16.4986896,"Letohrad",0.5
2014-01-27,10:59,48.9739084,14.4750235,"České Budějovice",8
2014-01-27,10:53,49.261748,13.9034534,"Strakonice",4
2014-01-27,10:45,50.5028647,13.6398163,"Most",7
2014-01-27,10:42,49.1985,15.6727,"Předín",4
2014-01-27,10:33,50.6752948,15.1692123,"Pulečný",5
2014-01-27,10:18,50.6869166,13.855279,"Krupka",2
2014-01-27,10:16,49.7807083,14.1989927,"Stará Huť",5
2014-01-27,10:13,49.735524,13.7575556,"Strašice",2
2014-01-27,10:09,49.7474848,13.3776036,"Plzeň",7
